"대카테고리 코드","대카테고리 명","중카테고리 코드","중카테고리 명","소카테고리 코드","소카테고리 명"
"120000037","스마트폰・태블릿PC","220000292","스마트워치","320002300","스마트워치본체"
"120000037","스마트폰・태블릿PC","220000292","스마트워치","320002301","스마트워치액세서리"
"120000037","스마트폰・태블릿PC","220000293","통신장비・서비스","320002302","SIM 카드"
"120000037","스마트폰・태블릿PC","220000293","통신장비・서비스","320002303","Wi-Fi관련기기"
"120000037","스마트폰・태블릿PC","220000293","통신장비・서비스","320002304","Wi-Fi대여"
"120000038","컴퓨터","220000294","컴퓨터","320002305","노트북"
"120000038","컴퓨터","220000294","컴퓨터","320002306","데스크탑PC"
"120000038","컴퓨터","220000294","컴퓨터","320002307","스틱PC"
"120000038","컴퓨터","220000294","컴퓨터","320002308","PC서버・워크스테이션"
"120000038","컴퓨터","220000294","컴퓨터","320002309","중고노트북PC"
"120000038","컴퓨터","220000294","컴퓨터","320002310","중고PC"
"120000038","컴퓨터","220000295","드라이브・스토리지","320002311","내장HDD"
"120000038","컴퓨터","220000295","드라이브・스토리지","320002312","외장HDD"
"120000038","컴퓨터","220000295","드라이브・스토리지","320002313","내장SSD"
"120000038","컴퓨터","220000295","드라이브・스토리지","320002314","외장SSD"
"120000038","컴퓨터","220000295","드라이브・스토리지","320002315","CD・DVD드라이브"
"120000038","컴퓨터","220000295","드라이브・스토리지","320002316","블루레이드라이브"
"120000038","컴퓨터","220000296","네트워크","320002317","무선LAN라우터"
"120000038","컴퓨터","220000296","네트워크","320002318","무선LAN중계기"
"120000038","컴퓨터","220000296","네트워크","320002319","와이파이동글"
"120000038","컴퓨터","220000296","네트워크","320002320","스위칭허브"
"120000038","컴퓨터","220000296","네트워크","320002321","유선LAN라우터"
"120000038","컴퓨터","220000296","네트워크","320002322","유선LAN중계기"
"120000038","컴퓨터","220000297","PC케이블","320002323","디스플레이포트케이블"
"120000038","컴퓨터","220000297","PC케이블","320002324","HDMI케이블"
"120000038","컴퓨터","220000297","PC케이블","320002325","DVI케이블"
"120000038","컴퓨터","220000297","PC케이블","320002326","RGB・VGA케이블"
"120000038","컴퓨터","220000297","PC케이블","320002327","라이트닝케이블"
"120000038","컴퓨터","220000297","PC케이블","320002328","USB케이블"
"120000038","컴퓨터","220000297","PC케이블","320002329","LAN케이블"
"120000038","컴퓨터","220000297","PC케이블","320002330","PC전원케이블"
"120000038","컴퓨터","220000297","PC케이블","320002331","기타PC케이블"
"120000038","컴퓨터","220000298","PC소프트웨어","320002332","OS"
"120000038","컴퓨터","220000298","PC소프트웨어","320002333","그래픽・멀티미디어"
"120000038","컴퓨터","220000298","PC소프트웨어","320002334","사무・회계"
"120000038","컴퓨터","220000298","PC소프트웨어","320002335","유틸리티"
"120000038","컴퓨터","220000298","PC소프트웨어","320002336","프로그래밍"
"120000038","컴퓨터","220000298","PC소프트웨어","320002337","교육"
"120000038","컴퓨터","220000298","PC소프트웨어","320002338","PC게임"
"120000038","컴퓨터","220000298","PC소프트웨어","320002339","보안"
"120000038","컴퓨터","220000299","PC부품","320002340","CPU"
"120000038","컴퓨터","220000299","PC부품","320002341","RAM"
"120000038","컴퓨터","220000299","PC부품","320002342","마더보드"
"120000038","컴퓨터","220000299","PC부품","320002343","그래픽보드"
"120000038","컴퓨터","220000299","PC부품","320002344","냉각부품"
"120000038","컴퓨터","220000299","PC부품","320002345","CPU팬"
"120000038","컴퓨터","220000299","PC부품","320002346","케이스펜"
"120000038","컴퓨터","220000299","PC부품","320002347","PC케이스"
"120000038","컴퓨터","220000299","PC부품","320002348","인터페이스카드"
"120000038","컴퓨터","220000299","PC부품","320002349","TV튜너・캡쳐보드"
"120000038","컴퓨터","220000299","PC부품","320002350","네트워크카드"
"120000038","컴퓨터","220000299","PC부품","320002351","사운드카드"
"120000038","컴퓨터","220000299","PC부품","320002352","전원공급기"
"120000039","PC주변기기・소모품","220000300","마우스・키보드・입력기기","320002353","무선마우스"
"120000039","PC주변기기・소모품","220000300","마우스・키보드・입력기기","320002354","유선마우스"
"120000039","PC주변기기・소모품","220000300","마우스・키보드・입력기기","320002355","무선키보드"
"120000039","PC주변기기・소모품","220000300","마우스・키보드・입력기기","320002356","유선키보드"
"120000039","PC주변기기・소모품","220000300","마우스・키보드・입력기기","320002357","숫자키보드"
"120000039","PC주변기기・소모품","220000300","마우스・키보드・입력기기","320002358","키보드마우스세트"
"120000039","PC주변기기・소모품","220000300","마우스・키보드・입력기기","320002359","게임마우스"
"120000039","PC주변기기・소모품","220000300","마우스・키보드・입력기기","320002360","펜태블릿"
"120000039","PC주변기기・소모품","220000301","마우스・키보드액세서리","320002361","마우스패드"
"120000039","PC주변기기・소모품","220000301","마우스・키보드액세서리","320002362","키보드커버"
"120000039","PC주변기기・소모품","220000301","마우스・키보드액세서리","320002363","손목보호패드"
"120000039","PC주변기기・소모품","220000302","노트북액세서리","320002364","노트북가방・케이스"
"120000039","PC주변기기・소모품","220000302","노트북액세서리","320002365","노트북거치대"
"120000039","PC주변기기・소모품","220000302","노트북액세서리","320002366","노트북배터리"
"120000039","PC주변기기・소모품","220000302","노트북액세서리","320002367","노트북보호필름"
"120000039","PC주변기기・소모품","220000302","노트북액세서리","320002368","노트북어댑터"
"120000039","PC주변기기・소모품","220000302","노트북액세서리","320002369","노트북키스킨"
"120000039","PC주변기기・소모품","220000302","노트북액세서리","320002370","노트북잠금"
"120000039","PC주변기기・소모품","220000302","노트북액세서리","320002371","도킹스테이션"
"120000039","PC주변기기・소모품","220000302","노트북액세서리","320002372","냉각패드"
"120000039","PC주변기기・소모품","220000303","PC액세서리","320002373","USB메모리"
"120000039","PC주변기기・소모품","220000303","PC액세서리","320002374","USB허브"
"120000039","PC주변기기・소모품","220000303","PC액세서리","320002375","멀티탭"
"120000039","PC주변기기・소모품","220000303","PC액세서리","320002376","변환어댑터"
"120000039","PC주변기기・소모품","220000303","PC액세서리","320002377","하드케이스"
"120000039","PC주변기기・소모품","220000303","PC액세서리","320002378","PC스피커"
"120000039","PC주변기기・소모품","220000303","PC액세서리","320002379","PC헤드셋"
"120000039","PC주변기기・소모품","220000303","PC액세서리","320002380","웹캠"
"120000039","PC주변기기・소모품","220000303","PC액세서리","320002381","무전원공급장치"
"120000039","PC주변기기・소모품","220000303","PC액세서리","320002382","메모리카드리더기"
"120000039","PC주변기기・소모품","220000303","PC액세서리","320002383","유지보수・청소용품"
"120000039","PC주변기기・소모품","220000303","PC액세서리","320002384","기타PC액세서리"
"120000039","PC주변기기・소모품","220000304","모니터","320002385","모니터"
"120000039","PC주변기기・소모품","220000305","모니터액세서리","320002386","모니터암・스탠드"
"120000039","PC주변기기・소모품","220000305","모니터액세서리","320002387","모니터커버"
"120000039","PC주변기기・소모품","220000305","모니터액세서리","320002388","스크린필터"
"120000039","PC주변기기・소모품","220000305","모니터액세서리","320002389","스크린프로텍터"
"120000039","PC주변기기・소모품","220000306","프린터","320002390","레이저프린터"
"120000039","PC주변기기・소모품","220000306","프린터","320002391","잉크젯프린터"
"120000039","PC주변기기・소모품","220000306","프린터","320002392","도트프린터"
"120000039","PC주변기기・소모품","220000306","프린터","320002393","포토프린터"
"120000039","PC주변기기・소모품","220000306","프린터","320002394","3D 프린터"
"120000039","PC주변기기・소모품","220000307","스캐너","320002395","문서스캐너"
"120000039","PC주변기기・소모품","220000307","스캐너","320002396","명함스캐너"
"120000039","PC주변기기・소모품","220000307","스캐너","320002397","필름스캐너"
"120000039","PC주변기기・소모품","220000307","스캐너","320002398","핸디스캐너"
"120000039","PC주변기기・소모품","220000307","스캐너","320002399","평판스캐너"
"120000039","PC주변기기・소모품","220000308","복합기","320002400","레이저복합기"
"120000039","PC주변기기・소모품","220000308","복합기","320002401","잉크젯복합기"
"120000039","PC주변기기・소모품","220000309","잉크카트리지・토너","320002402","정품잉크"
"120000039","PC주변기기・소모품","220000309","잉크카트리지・토너","320002403","리필잉크"
"120000039","PC주변기기・소모품","220000309","잉크카트리지・토너","320002404","호환잉크"
"120000039","PC주변기기・소모품","220000309","잉크카트리지・토너","320002405","리본카트리지"
"120000039","PC주변기기・소모품","220000309","잉크카트리지・토너","320002406","토너카트리지"
"120000039","PC주변기기・소모품","220000310","복사용지・인쇄용지","320002407","복사용지"
"120000039","PC주변기기・소모품","220000310","복사용지・인쇄용지","320002408","잉크젯용지"
"120000039","PC주변기기・소모품","220000310","복사용지・인쇄용지","320002409","레이저프린터용지"
"120000039","PC주변기기・소모품","220000310","복사용지・인쇄용지","320002410","포토용지"
"120000039","PC주변기기・소모품","220000310","복사용지・인쇄용지","320002411","명함용지"
"120000039","PC주변기기・소모품","220000310","복사용지・인쇄용지","320002412","감열지"
"120000040","TV ・오디오","220000311","TV","320002413","TV"
"120000040","TV ・오디오","220000311","TV","320002414","휴대용TV"
"120000040","TV ・오디오","220000312","TV 액세서리","320002415","텔러비전튜너"
"120000040","TV ・오디오","220000312","TV 액세서리","320002416","텔레비전리모콘"
"120000040","TV ・오디오","220000312","TV 액세서리","320002417","텔레비전벽걸이부품"
"120000040","TV ・오디오","220000312","TV 액세서리","320002418","텔레비전부스터"
"120000040","TV ・오디오","220000312","TV 액세서리","320002419","텔레비전안테나"
"120000040","TV ・오디오","220000312","TV 액세서리","320002420","3D안경"
"120000040","TV ・오디오","220000313","프로젝터","320002421","프로젝터"
"120000040","TV ・오디오","220000313","프로젝터","320002422","프로젝터스크린"
"120000040","TV ・오디오","220000314","프로젝터액세서리","320002423","프로젝터램프"
"120000040","TV ・오디오","220000314","프로젝터액세서리","320002424","프로젝터설치용품"
"120000040","TV ・오디오","220000314","프로젝터액세서리","320002425","프로젝터받침대"
"120000040","TV ・오디오","220000315","홈시어터시스템","320002426","홈시어터패키지"
"120000040","TV ・오디오","220000315","홈시어터시스템","320002427","사운드바"
"120000040","TV ・오디오","220000316","플레이어・레코더","320002428","블루레이레코더"
"120000040","TV ・오디오","220000316","플레이어・레코더","320002429","블루레이플레이어"
"120000040","TV ・오디오","220000316","플레이어・레코더","320002430","휴대용블루레이플레이어"
"120000040","TV ・오디오","220000316","플레이어・레코더","320002431","CD・DVD레코더"
"120000040","TV ・오디오","220000316","플레이어・레코더","320002432","CD・DVD플레이어"
"120000040","TV ・오디오","220000316","플레이어・레코더","320002433","휴대용CD・DVD플레이어"
"120000040","TV ・오디오","220000317","앰프・스피커","320002434","스피커"
"120000040","TV ・오디오","220000317","앰프・스피커","320002435","휴대용스피커"
"120000040","TV ・오디오","220000317","앰프・스피커","320002436","웨어러블스피커"
"120000040","TV ・오디오","220000317","앰프・스피커","320002437","스피커패키지"
"120000040","TV ・오디오","220000317","앰프・스피커","320002438","앰프"
"120000040","TV ・오디오","220000318","스피커액세서리","320002439","스피커스탠드"
"120000040","TV ・오디오","220000318","스피커액세서리","320002440","스피커장착부품"
"120000040","TV ・오디오","220000318","스피커액세서리","320002441","스피커부품"
"120000040","TV ・오디오","220000319","라디오・카세트・콤보","320002442","라디오"
"120000040","TV ・오디오","220000319","라디오・카세트・콤보","320002443","라디오카세트"
"120000040","TV ・오디오","220000319","라디오・카세트・콤보","320002444","CD라디오"
"120000040","TV ・오디오","220000319","라디오・카세트・콤보","320002445","콤보"
"120000040","TV ・오디오","220000320","기록미디어","320002446","CD-R・RW"
"120000040","TV ・오디오","220000320","기록미디어","320002447","DVD-R・RW"
"120000040","TV ・오디오","220000320","기록미디어","320002448","블루레이미디어디스크"
"120000040","TV ・오디오","220000320","기록미디어","320002449","기록미디어케이스"
"120000040","TV ・오디오","220000321","AV케이블","320002450","안테나케이블"
"120000040","TV ・오디오","220000321","AV케이블","320002451","스피커케이블"
"120000040","TV ・오디오","220000321","AV케이블","320002452","오디오케이블"
"120000040","TV ・오디오","220000321","AV케이블","320002453","비주얼케이블"
"120000040","TV ・오디오","220000321","AV케이블","320002454","AV기기전원케이블"
"120000040","TV ・오디오","220000322","기타AV기기","320002455","무전기・트랜시버"
"120000040","TV ・오디오","220000322","기타AV기기","320002456","IC레코더"
"120000040","TV ・오디오","220000322","기타AV기기","320002457","마이크"
"120000040","TV ・오디오","220000322","기타AV기기","320002458","MD플레이어"
"120000040","TV ・오디오","220000322","기타AV기기","320002459","MP3플레이어"
"120000040","TV ・오디오","220000322","기타AV기기","320002460","기타AV기기액세서리"
"120000040","TV ・오디오","220000322","기타AV기기","320002461","기타AV기기"
"120000041","이어폰・헤드폰","220000323","이어폰","320002462","이어폰"
"120000041","이어폰・헤드폰","220000323","이어폰","320002463","무선이어폰"
"120000041","이어폰・헤드폰","220000323","이어폰","320002464","이어폰케이스"
"120000041","이어폰・헤드폰","220000324","헤드폰","320002465","헤드폰"
"120000041","이어폰・헤드폰","220000324","헤드폰","320002466","무선헤드폰"
"120000041","이어폰・헤드폰","220000324","헤드폰","320002467","헤드셋"
"120000041","이어폰・헤드폰","220000324","헤드폰","320002468","헤드폰케이스"
"120000041","이어폰・헤드폰","220000324","헤드폰","320002469","헤드폰스탠드"
"120000041","이어폰・헤드폰","220000325","기타이어폰・헤드폰","320002470","전용어댑터"
"120000041","이어폰・헤드폰","220000325","기타이어폰・헤드폰","320002471","연장케이블"
"120000041","이어폰・헤드폰","220000325","기타이어폰・헤드폰","320002472","이어패드"
"120000042","전자담배・가열식담배","220000326","전자담배・가열식담배","320002473","전자담배・가열식담배"
"120000042","전자담배・가열식담배","220000326","전자담배・가열식담배","320002474","액세서리"
"120000042","전자담배・가열식담배","220000326","전자담배・가열식담배","320002475","리필키트・카트리지"
"120000004","책","220000327","アダルト","320002476","アダルト"
"120000043","강아지용품","220000328","사료・간식・서플리먼트","320002489","습식사료"
"120000043","강아지용품","220000328","사료・간식・서플리먼트","320002490","건식사료"
"120000043","강아지용품","220000328","사료・간식・서플리먼트","320002491","기능성사료"
"120000043","강아지용품","220000328","사료・간식・서플리먼트","320002492","간식"
"120000043","강아지용품","220000328","사료・간식・서플리먼트","320002493","서플리먼트"
"120000043","강아지용품","220000328","사료・간식・서플리먼트","320002494","기타"
"120000043","강아지용품","220000329","배변용품","320002495","배변패드"
"120000043","강아지용품","220000329","배변용품","320002496","기저귀"
"120000043","강아지용품","220000329","배변용품","320002497","트레이・화장실 용기"
"120000043","강아지용품","220000329","배변용품","320002498","매너 팬티"
"120000043","강아지용품","220000329","배변용품","320002499","매너 벨트"
"120000043","강아지용품","220000329","배변용품","320002500","매너 패드・냅킨"
"120000043","강아지용품","220000329","배변용품","320002501","위생 팬티"
"120000043","강아지용품","220000330","목줄・하네스","320002502","목줄"
"120000043","강아지용품","220000330","목줄・하네스","320002503","하네스"
"120000043","강아지용품","220000330","목줄・하네스","320002504","리드(리쉬)"
"120000043","강아지용품","220000330","목줄・하네스","320002505","미아방지 실종방지・네임택"
"120000043","강아지용품","220000330","목줄・하네스","320002506","목줄・하네스부품"
"120000043","강아지용품","220000331","강아지패션","320002507","사계절용 의류"
"120000043","강아지용품","220000331","강아지패션","320002508","방한복"
"120000043","강아지용품","220000331","강아지패션","320002509","레인코트"
"120000043","강아지용품","220000331","강아지패션","320002510","모자・액세서리"
"120000043","강아지용품","220000332","장난감","320002511","뼈다귀"
"120000043","강아지용품","220000332","장난감","320002512","인형"
"120000043","강아지용품","220000332","장난감","320002513","공"
"120000043","강아지용품","220000332","장난감","320002514","로프"
"120000043","강아지용품","220000332","장난감","320002515","링"
"120000043","강아지용품","220000332","장난감","320002516","원반"
"120000043","강아지용품","220000332","장난감","320002517","주사위・큐브"
"120000043","강아지용품","220000332","장난감","320002518","퍼즐・지능개발"
"120000043","강아지용품","220000332","장난감","320002519","기타"
"120000043","강아지용품","220000333","외출용품","320002520","카트"
"120000043","강아지용품","220000333","외출용품","320002521","이동장 켄넬"
"120000043","강아지용품","220000333","외출용품","320002522","슬링백"
"120000043","강아지용품","220000333","외출용품","320002523","캐리백"
"120000043","강아지용품","220000333","외출용품","320002524","배변집게"
"120000043","강아지용품","220000333","외출용품","320002525","탈취 파우치・매너 파우치"
"120000043","강아지용품","220000333","외출용품","320002526","휴대용 물병"
"120000043","강아지용품","220000333","외출용품","320002527","휴대용 간식 케이스"
"120000043","강아지용품","220000333","외출용품","320002528","애견 배변 봉투"
"120000043","강아지용품","220000333","외출용품","320002529","드라이브 용품"
"120000043","강아지용품","220000333","외출용품","320002530","아웃도어 용품"
"120000043","강아지용품","220000334","훈련/간호용품","320002531","짖음 방지 용품"
"120000043","강아지용품","220000334","훈련/간호용품","320002532","입질방지・핥음 방지 용품"
"120000043","강아지용품","220000334","훈련/간호용품","320002533","식분증 방지 용품"
"120000043","강아지용품","220000334","훈련/간호용품","320002534","장애물 경기 용품・클리커"
"120000043","강아지용품","220000334","훈련/간호용품","320002535","엘리자베스 칼라"
"120000043","강아지용품","220000334","훈련/간호용품","320002536","간호용하네스・수술후 옷"
"120000043","강아지용품","220000334","훈련/간호용품","320002537","간호용매트"
"120000043","강아지용품","220000334","훈련/간호용품","320002538","기타간호용품"
"120000043","강아지용품","220000335","의약품/의료용품","320002539","벼룩 진드기 퇴치제"
"120000043","강아지용품","220000335","의약품/의료용품","320002540","안약"
"120000043","강아지용품","220000335","의약품/의료용품","320002541","위장약·설사제"
"120000043","강아지용품","220000335","의약품/의료용품","320002542","피부약"
"120000043","강아지용품","220000335","의약품/의료용품","320002543","외이염약"
"120000043","강아지용품","220000335","의약품/의료용품","320002544","구충제"
"120000043","강아지용품","220000335","의약품/의료용품","320002545","의약용품"
"120000044","고양이용품","220000336","사료・간식・서플리먼트","320002546","습식사료"
"120000044","고양이용품","220000336","사료・간식・서플리먼트","320002547","건식사료"
"120000044","고양이용품","220000336","사료・간식・서플리먼트","320002548","기능성사료"
"120000044","고양이용품","220000336","사료・간식・서플리먼트","320002549","간식"
"120000044","고양이용품","220000336","사료・간식・서플리먼트","320002550","캣그라스・캣닢"
"120000044","고양이용품","220000336","사료・간식・서플리먼트","320002551","서플리먼트"
"120000044","고양이용품","220000336","사료・간식・서플리먼트","320002552","기타"
"120000044","고양이용품","220000337","배변용품","320002553","고양이 모래"
"120000044","고양이용품","220000337","배변용품","320002554","트레이・화장실 용기"
"120000044","고양이용품","220000337","배변용품","320002555","모래 제거 매트"
"120000044","고양이용품","220000337","배변용품","320002556","화장실 스콥"
"120000044","고양이용품","220000337","배변용품","320002557","배변 패드"
"120000044","고양이용품","220000337","배변용품","320002558","기저귀"
"120000044","고양이용품","220000338","목줄・하네스・패션","320002559","옷・악세사리"
"120000044","고양이용품","220000338","목줄・하네스・패션","320002560","목줄"
"120000044","고양이용품","220000338","목줄・하네스・패션","320002561","하네스"
"120000044","고양이용품","220000338","목줄・하네스・패션","320002562","미아방지 실종방지・네임택"
"120000044","고양이용품","220000338","목줄・하네스・패션","320002563","목줄・하네스부품"
"120000044","고양이용품","220000339","장난감","320002564","공・쥐돌이"
"120000044","고양이용품","220000339","장난감","320002565","고양이 낚싯대・막대"
"120000044","고양이용품","220000339","장난감","320002566","인형"
"120000044","고양이용품","220000339","장난감","320002567","캣터널"
"120000044","고양이용품","220000339","장난감","320002568","라이트 타입"
"120000044","고양이용품","220000339","장난감","320002569","기타"
"120000044","고양이용품","220000340","キャットタワー・ステップ","320002570","キャットタワー"
"120000044","고양이용품","220000340","キャットタワー・ステップ","320002571","캣스텝"
"120000044","고양이용품","220000341","외출용품","320002572","카트"
"120000044","고양이용품","220000341","외출용품","320002573","이동장 켄넬"
"120000044","고양이용품","220000341","외출용품","320002574","캐리백"
"120000044","고양이용품","220000342","훈련/간호용품","320002575","훈련용품"
"120000044","고양이용품","220000342","훈련/간호용품","320002576","간호용품"
"120000044","고양이용품","220000343","의약품/의료용품","320002577","벼룩 진드기 퇴치제"
"120000044","고양이용품","220000343","의약품/의료용품","320002578","안약"
"120000044","고양이용품","220000343","의약품/의료용품","320002579","위장약·설사제"
"120000044","고양이용품","220000343","의약품/의료용품","320002580","피부약"
"120000044","고양이용품","220000343","의약품/의료용품","320002581","외이염약"
"120000044","고양이용품","220000343","의약품/의료용품","320002582","구충제"
"120000044","고양이용품","220000343","의약품/의료용품","320002583","의약용품・검사키트"
"120000045","목욕・미용・케어용품","220000344","샴푸・린스","320002584","샴푸"
"120000045","목욕・미용・케어용품","220000344","샴푸・린스","320002585","린스・컨디셔너"
"120000045","목욕・미용・케어용품","220000344","샴푸・린스","320002586","벼룩 제거 샴푸"
"120000045","목욕・미용・케어용품","220000345","목욕용품","320002587","욕조"
"120000045","목욕・미용・케어용품","220000345","목욕용품","320002588","입욕제"
"120000045","목욕・미용・케어용품","220000345","목욕용품","320002589","배스로브・타올"
"120000045","목욕・미용・케어용품","220000345","목욕용품","320002590","매트・목욕악세사리"
"120000045","목욕・미용・케어용품","220000346","브러쉬/털관리 용품","320002591","털 제거기"
"120000045","목욕・미용・케어용품","220000346","브러쉬/털관리 용품","320002592","빗"
"120000045","목욕・미용・케어용품","220000346","브러쉬/털관리 용품","320002593","핀 브러쉬・고무 브러쉬・슬리커 브러쉬"
"120000045","목욕・미용・케어용품","220000346","브러쉬/털관리 용품","320002594","가위"
"120000045","목욕・미용・케어용품","220000346","브러쉬/털관리 용품","320002595","바리캉"
"120000045","목욕・미용・케어용품","220000346","브러쉬/털관리 용품","320002596","브러싱 스프레이"
"120000045","목욕・미용・케어용품","220000346","브러쉬/털관리 용품","320002597","미용테이블"
"120000045","목욕・미용・케어용품","220000346","브러쉬/털관리 용품","320002598","글루밍 해먹"
"120000045","목욕・미용・케어용품","220000346","브러쉬/털관리 용품","320002599","장갑"
"120000045","목욕・미용・케어용품","220000346","브러쉬/털관리 용품","320002600","앞치마"
"120000045","목욕・미용・케어용품","220000347","덴탈케어 용품","320002601","치약"
"120000045","목욕・미용・케어용품","220000347","덴탈케어 용품","320002602","양치용 장난감・고무"
"120000045","목욕・미용・케어용품","220000347","덴탈케어 용품","320002603","칫솔"
"120000045","목욕・미용・케어용품","220000347","덴탈케어 용품","320002604","양치 세트"
"120000045","목욕・미용・케어용품","220000348","스킨케어용품","320002605","스킨케어 스프레이"
"120000045","목욕・미용・케어용품","220000348","스킨케어용품","320002606","스킨케어 크림・향수"
"120000045","목욕・미용・케어용품","220000349","귀케어용품","320002607","귀 청소용 로션・클렌저・파우더"
"120000045","목욕・미용・케어용품","220000349","귀케어용품","320002608","펫용 면봉"
"120000045","목욕・미용・케어용품","220000349","귀케어용품","320002609","귀 세정제・클리너"
"120000045","목욕・미용・케어용품","220000350","발톱・발바닥 케어용품","320002610","스크래쳐"
"120000045","목욕・미용・케어용품","220000350","발톱・발바닥 케어용품","320002611","발톱깎이"
"120000045","목욕・미용・케어용품","220000350","발톱・발바닥 케어용품","320002612","발톱버퍼"
"120000045","목욕・미용・케어용품","220000350","발톱・발바닥 케어용품","320002613","애견용 네일"
"120000045","목욕・미용・케어용품","220000350","발톱・발바닥 케어용품","320002614","발바닥 관리 용품"
"120000045","목욕・미용・케어용품","220000351","방충・벼룩・진드기 대책용품","320002615","방충・구충용품"
"120000045","목욕・미용・케어용품","220000351","방충・벼룩・진드기 대책용품","320002616","벼룩 제거 브러쉬・빗"
"120000045","목욕・미용・케어용품","220000351","방충・벼룩・진드기 대책용품","320002617","벼룩 제거 목줄"
"120000045","목욕・미용・케어용품","220000352","위생・청소용품","320002618","살균・탈취 용품"
"120000045","목욕・미용・케어용품","220000352","위생・청소용품","320002619","물티슈"
"120000045","목욕・미용・케어용품","220000352","위생・청소용품","320002620","청소 롤러"
"120000045","목욕・미용・케어용품","220000352","위생・청소용품","320002621","살충 용품"
"120000046","식기・급수기・급식기","220000353","식기・테이블・매트","320002622","식기"
"120000046","식기・급수기・급식기","220000353","식기・테이블・매트","320002623","식기대・테이블"
"120000046","식기・급수기・급식기","220000353","식기・테이블・매트","320002624","런천매트"
"120000046","식기・급수기・급식기","220000354","급수기・급식기・젖병","320002625","급수기"
"120000046","식기・급수기・급식기","220000354","급수기・급식기・젖병","320002626","급식기・사료 디스펜서"
"120000046","식기・급수기・급식기","220000354","급수기・급식기・젖병","320002627","젖병"
"120000046","식기・급수기・급식기","220000355","사료보관통","320002628","사료보관통・용기"
"120000046","식기・급수기・급식기","220000355","사료보관통","320002629","사료 스푼 ・스콥・계량기"
"120000046","식기・급수기・급식기","220000355","사료보관통","320002630","사료 집게・뚜껑"
"120000047","인테리어・잡화","220000356","가구・수납용품・하우스","320002631","고양이 하우스"
"120000047","인테리어・잡화","220000356","가구・수납용품・하우스","320002632","강아지 하우스"
"120000047","인테리어・잡화","220000356","가구・수납용품・하우스","320002633","케이지"
"120000047","인테리어・잡화","220000356","가구・수납용품・하우스","320002634","울타리"
"120000047","인테리어・잡화","220000356","가구・수납용품・하우스","320002635","슬로프"
"120000047","인테리어・잡화","220000356","가구・수납용품・하우스","320002636","안전문"
"120000047","인테리어・잡화","220000356","가구・수납용품・하우스","320002637","펫도어"
"120000047","인테리어・잡화","220000356","가구・수납용품・하우스","320002638","옷걸이・수납잡화"
"120000047","인테리어・잡화","220000356","가구・수납용품・하우스","320002639","수납가구"
"120000047","인테리어・잡화","220000357","침구","320002640","침대"
"120000047","인테리어・잡화","220000357","침구","320002641","매트"
"120000047","인테리어・잡화","220000357","침구","320002642","쿠션・카들러"
"120000047","인테리어・잡화","220000357","침구","320002643","담요・블랭킷"
"120000047","인테리어・잡화","220000357","침구","320002644","턱베개・베개"
"120000047","인테리어・잡화","220000358","가전","320002645","애완용 카메라"
"120000047","인테리어・잡화","220000358","가전","320002646","공기청정기"
"120000047","인테리어・잡화","220000358","가전","320002647","난방・냉방용품"
"120000047","인테리어・잡화","220000358","가전","320002648","드라이기・드라이룸"
"120000047","인테리어・잡화","220000358","가전","320002649","기타"
"120000047","인테리어・잡화","220000359","보호자용품","320002650","열쇠고리"
"120000047","인테리어・잡화","220000359","보호자용품","320002651","스티커"
"120000047","인테리어・잡화","220000359","보호자용품","320002652","티셔츠"
"120000047","인테리어・잡화","220000359","보호자용품","320002653","기타"
"120000048","장례용품","220000360","장례용품","320002654","불단"
"120000048","장례용품","220000360","장례용품","320002655","선향・향로"
"120000048","장례용품","220000360","장례용품","320002656","촛불・촛불꽂이"
"120000048","장례용품","220000360","장례용품","320002657","위패"
"120000048","장례용품","220000360","장례용품","320002658","공물 접시・물통・꽃병"
"120000048","장례용품","220000360","장례용품","320002659","유골함・유골주머니・캡슐"
"120000048","장례용품","220000360","장례용품","320002660","싱잉볼"
"120000048","장례용품","220000360","장례용품","320002661","장례용품 세트"
"120000049","관상어・수조 어항 용품","220000361","생물","320002662","관상어"
"120000049","관상어・수조 어항 용품","220000361","생물","320002663","조개・소라"
"120000049","관상어・수조 어항 용품","220000361","생물","320002664","새우・가재"
"120000049","관상어・수조 어항 용품","220000362","사료/의약품","320002665","인공 사료"
"120000049","관상어・수조 어항 용품","220000362","사료/의약품","320002666","생사료"
"120000049","관상어・수조 어항 용품","220000362","사료/의약품","320002667","냉동 사료"
"120000049","관상어・수조 어항 용품","220000362","사료/의약품","320002668","동결 건조 사료"
"120000049","관상어・수조 어항 용품","220000363","수조・어항 용품","320002670","필터・산소공급기"
"120000049","관상어・수조 어항 용품","220000363","수조・어항 용품","320002671","조명"
"120000049","관상어・수조 어항 용품","220000363","수조・어항 용품","320002672","보온・보냉 기구"
"120000049","관상어・수조 어항 용품","220000363","수조・어항 용품","320002673","수조 키트"
"120000049","관상어・수조 어항 용품","220000363","수조・어항 용품","320002674","수질 관리 용품"
"120000049","관상어・수조 어항 용품","220000363","수조・어항 용품","320002675","캐비넷・수조대"
"120000049","관상어・수조 어항 용품","220000363","수조・어항 용품","320002676","수조"
"120000049","관상어・수조 어항 용품","220000363","수조・어항 용품","320002677","청소 용품"
"120000049","관상어・수조 어항 용품","220000363","수조・어항 용품","320002678","어항"
